Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5527","Semences","2511","Blé et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2511","Blé et produits","2013","2013","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","372","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé et produits","2013","2013","kg","10.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé et produits","2013","2013","Kcal/personne/jour","80","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","2.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2807","Riz et produits","2013","2013","Milliers de tonnes","214","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","80","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2807","Riz et produits","2013","2013","Milliers de tonnes","-13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","49","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2807","Riz et produits","2013","2013","Milliers de tonnes","258","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5527","Semences","2807","Riz et produits","2013","2013","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2807","Riz et produits","2013","2013","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2807","Riz et produits","2013","2013","Milliers de tonnes","245","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2807","Riz et produits","2013","2013","kg","6.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2807","Riz et produits","2013","2013","Kcal/personne/jour","52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2807","Riz et produits","2013","2013","g/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2807","Riz et produits","2013","2013","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2513","Orge et produits","2013","2013","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2513","Orge et produits","2013","2013","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2513","Orge et produits","2013","2013","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge et produits","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge et produits","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge et produits","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2513","Orge et produits","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2514","Maïs et produits","2013","2013","Milliers de tonnes","2748","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2514","Maïs et produits","2013","2013","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2514","Maïs et produits","2013","2013","Milliers de tonnes","-250","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2514","Maïs et produits","2013","2013","Milliers de tonnes","146","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","2858","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","187","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5527","Semences","2514","Maïs et produits","2013","2013","Milliers de tonnes","37","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","130","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2514","Maïs et produits","2013","2013","Milliers de tonnes","407","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5154","Autres utilisations (non alimentaire)","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","2096","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs et produits","2013","2013","kg","58.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs et produits","2013","2013","Kcal/personne/jour","497","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs et produits","2013","2013","g/personne/jour","11.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs et produits","2013","2013","g/personne/jour","2.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle et produits","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle et produits","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle et produits","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2517","Millet et produits","2013","2013","Milliers de tonnes","228","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","227","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5527","Semences","2517","Millet et produits","2013","2013","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2517","Millet et produits","2013","2013","Milliers de tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","176","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet et produits","2013","2013","kg","4.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2517","Millet et produits","2013","2013","Kcal/personne/jour","36","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2517","Millet et produits","2013","2013","g/personne/jour","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2517","Millet et produits","2013","2013","g/personne/jour","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2518","Sorgho et produits","2013","2013","Milliers de tonnes","299","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2518","Sorgho et produits","2013","2013","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2518","Sorgho et produits","2013","2013","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2518","Sorgho et produits","2013","2013","Milliers de tonnes","53","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","231","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5527","Semences","2518","Sorgho et produits","2013","2013","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2518","Sorgho et produits","2013","2013","Milliers de tonnes","120","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","80","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho et produits","2013","2013","kg","2.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2518","Sorgho et produits","2013","2013","Kcal/personne/jour","20","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2518","Sorgho et produits","2013","2013","g/personne/jour","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2518","Sorgho et produits","2013","2013","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5072","Variation de stock","2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5911","Exportations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5131","Traitement","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5170","Résidus","2520","Céréales, Autres","2013","2013","Milliers de tonnes","-2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5511","Production","2511","Blé et produits","2013","2013","Milliers de tonnes","6842","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5611","Importations - Quantité","2511","Blé et produits","2013","2013","Milliers de tonnes","1998","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5072","Variation de stock","2511","Blé et produits","2013","2013","Milliers de tonnes","324","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5911","Exportations - Quantité","2511","Blé et produits","2013","2013","Milliers de tonnes","120","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","8395","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","2041","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5527","Semences","2511","Blé et produits","2013","2013","Milliers de tonnes","255","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","323","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5131","Traitement","2511","Blé et produits","2013","2013","Milliers de tonnes","279","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5170","Résidus","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","5498","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé et produits","2013","2013","kg","183.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé et produits","2013","2013","Kcal/personne/jour","1432","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","42.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","4.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5511","Production","2807","Riz et produits","2013","2013","Milliers de tonnes","340","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5611","Importations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5072","Variation de stock","2807","Riz et produits","2013","2013","Milliers de tonnes","35","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5911","Exportations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5301","Disponibilité intérieure","2807","Riz et produits","2013","2013","Milliers de tonnes","306","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5521","Aliments pour animaux","2807","Riz et produits","2013","2013","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5527","Semences","2807","Riz et produits","2013","2013","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5123","Pertes","2807","Riz et produits","2013","2013","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5131","Traitement","2807","Riz et produits","2013","2013","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5170","Résidus","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5142","Nourriture","2807","Riz et produits","2013","2013","Milliers de tonnes","275","Im","Données de la FAO basées sur une méthodologie d'imputation"
